"PÉRIODE DE RÉFÉRENCE";"GÉO";"DGUID";"Durée du voyage";"Raison principale du voyage";"Statistiques";"UNITÉ DE MESURE";"IDENTIFICATEUR D'UNITÉ DE MESURE";"FACTEUR SCALAIRE";"IDENTIFICATEUR SCALAIRE";"VECTEUR";"COORDONNÉES";"VALEUR";"STATUS";"SYMBOLE";"TERMINÉ";"DÉCIMALES"
"2023-01";"États-Unis";"";"Une nuit ou plus";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335371";"3.3.3.1";"925";"B";"";"";"0"
"2023-01";"États-Unis";"";"Une nuit ou plus";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335376";"3.3.4.1";"62";"E";"";"";"0"
"2023-01";"États-Unis";"";"Une nuit ou plus";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335381";"3.3.5.1";"37";"D";"";"";"0"
"2023-01";"États-Unis";"";"Une nuit ou plus";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335386";"3.3.6.1";"91";"D";"";"";"0"
"2023-01";"États-Unis";"";"Une nuit ou plus";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335391";"3.3.7.1";"398";"C";"";"";"0"
"2023-01";"États-Unis";"";"Une nuit ou plus";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335396";"3.3.8.1";"279";"C";"";"";"0"
"2023-01";"Outre-mer";"";"Total, toutes les durées";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335313";"4.1.1.1";"2234";"A";"";"";"0"
"2023-01";"Outre-mer";"";"Total, toutes les durées";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335330";"4.1.2.1";"1533";"A";"";"";"0"
"2023-01";"Outre-mer";"";"Total, toutes les durées";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335333";"4.1.3.1";"517";"B";"";"";"0"
"2023-01";"Outre-mer";"";"Total, toutes les durées";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335336";"4.1.4.1";"2";"E";"";"";"0"
"2023-01";"Outre-mer";"";"Total, toutes les durées";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335339";"4.1.5.1";"2";"E";"";"";"0"
"2023-01";"Outre-mer";"";"Total, toutes les durées";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335342";"4.1.6.1";"61";"D";"";"";"0"
"2023-01";"Outre-mer";"";"Total, toutes les durées";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335345";"4.1.7.1";"65";"C";"";"";"0"
"2023-01";"Outre-mer";"";"Total, toutes les durées";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335348";"4.1.8.1";"55";"D";"";"";"0"
"2023-01";"Outre-mer";"";"Une nuit ou plus";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335320";"4.3.1.1";"2234";"A";"";"";"0"
"2023-01";"Outre-mer";"";"Une nuit ou plus";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335367";"4.3.2.1";"1533";"A";"";"";"0"
"2023-01";"Outre-mer";"";"Une nuit ou plus";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335372";"4.3.3.1";"517";"B";"";"";"0"
"2023-01";"Outre-mer";"";"Une nuit ou plus";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335377";"4.3.4.1";"2";"E";"";"";"0"
"2023-01";"Outre-mer";"";"Une nuit ou plus";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335382";"4.3.5.1";"2";"E";"";"";"0"
"2023-01";"Outre-mer";"";"Une nuit ou plus";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335387";"4.3.6.1";"61";"D";"";"";"0"
"2023-01";"Outre-mer";"";"Une nuit ou plus";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335392";"4.3.7.1";"65";"C";"";"";"0"
"2023-01";"Outre-mer";"";"Une nuit ou plus";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335397";"4.3.8.1";"55";"D";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Total, toutes les durées";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335310";"1.1.1.1";"78269";"A";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Total, toutes les durées";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335321";"1.1.2.1";"30491";"A";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Total, toutes les durées";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335322";"1.1.3.1";"28591";"A";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Total, toutes les durées";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335323";"1.1.4.1";"1395";"E";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Total, toutes les durées";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335324";"1.1.5.1";"4918";"B";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Total, toutes les durées";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335325";"1.1.6.1";"6088";"B";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Total, toutes les durées";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335326";"1.1.7.1";"1995";"B";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Total, toutes les durées";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335327";"1.1.8.1";"4791";"B";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Même jour";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335314";"1.2.1.1";"49682";"A";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Même jour";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335349";"1.2.2.1";"17376";"B";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Même jour";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335351";"1.2.3.1";"17982";"B";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Même jour";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335353";"1.2.4.1";"872";"E";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Même jour";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335355";"1.2.5.1";"4585";"B";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Même jour";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335357";"1.2.6.1";"4833";"B";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Même jour";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335359";"1.2.7.1";"641";"C";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Même jour";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335361";"1.2.8.1";"3393";"B";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Une nuit ou plus";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335315";"1.3.1.1";"28588";"A";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Une nuit ou plus";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335350";"1.3.2.1";"13115";"A";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Une nuit ou plus";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335352";"1.3.3.1";"10609";"A";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Une nuit ou plus";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335354";"1.3.4.1";"523";"C";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Une nuit ou plus";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335356";"1.3.5.1";"333";"D";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Une nuit ou plus";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335358";"1.3.6.1";"1255";"B";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Une nuit ou plus";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335360";"1.3.7.1";"1354";"B";"";"";"0"
"2023-04";"Total, tous les pays et régions";"";"Une nuit ou plus";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335362";"1.3.8.1";"1399";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Total, toutes les durées";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335311";"2.1.1.1";"70155";"A";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Total, toutes les durées";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335328";"2.1.2.1";"25809";"A";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Total, toutes les durées";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335331";"2.1.3.1";"27099";"A";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Total, toutes les durées";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335334";"2.1.4.1";"1217";"E";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Total, toutes les durées";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335337";"2.1.5.1";"4234";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Total, toutes les durées";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335340";"2.1.6.1";"5818";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Total, toutes les durées";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335343";"2.1.7.1";"1531";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Total, toutes les durées";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335346";"2.1.8.1";"4446";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Même jour";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335316";"2.2.1.1";"47413";"A";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Même jour";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335363";"2.2.2.1";"16320";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Même jour";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335368";"2.2.3.1";"17724";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Même jour";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335373";"2.2.4.1";"836";"E";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Même jour";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335378";"2.2.5.1";"3943";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Même jour";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335383";"2.2.6.1";"4686";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Même jour";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335388";"2.2.7.1";"613";"C";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Même jour";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335393";"2.2.8.1";"3291";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Une nuit ou plus";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335318";"2.3.1.1";"22742";"A";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Une nuit ou plus";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335365";"2.3.2.1";"9489";"A";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Une nuit ou plus";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335370";"2.3.3.1";"9376";"A";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Une nuit ou plus";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335375";"2.3.4.1";"381";"C";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Une nuit ou plus";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335380";"2.3.5.1";"291";"D";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Une nuit ou plus";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335385";"2.3.6.1";"1132";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Une nuit ou plus";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335390";"2.3.7.1";"918";"B";"";"";"0"
"2023-04";"Canada";"2021A000011124";"Une nuit ou plus";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335395";"2.3.8.1";"1155";"B";"";"";"0"
"2023-04";"États-Unis";"";"Total, toutes les durées";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335312";"3.1.1.1";"6147";"A";"";"";"0"
"2023-04";"États-Unis";"";"Total, toutes les durées";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335329";"3.1.2.1";"3331";"B";"";"";"0"
"2023-04";"États-Unis";"";"Total, toutes les durées";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335332";"3.1.3.1";"1039";"B";"";"";"0"
"2023-04";"États-Unis";"";"Total, toutes les durées";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335335";"3.1.4.1";"172";"D";"";"";"0"
"2023-04";"États-Unis";"";"Total, toutes les durées";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335338";"3.1.5.1";"683";"C";"";"";"0"
"2023-04";"États-Unis";"";"Total, toutes les durées";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335341";"3.1.6.1";"232";"C";"";"";"0"
"2023-04";"États-Unis";"";"Total, toutes les durées";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335344";"3.1.7.1";"383";"C";"";"";"0"
"2023-04";"États-Unis";"";"Total, toutes les durées";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335347";"3.1.8.1";"306";"E";"";"";"0"
"2023-04";"États-Unis";"";"Même jour";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335317";"3.2.1.1";"2269";"B";"";"";"0"
"2023-04";"États-Unis";"";"Même jour";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335364";"3.2.2.1";"1056";"B";"";"";"0"
"2023-04";"États-Unis";"";"Même jour";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335369";"3.2.3.1";"258";"E";"";"";"0"
"2023-04";"États-Unis";"";"Même jour";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335374";"3.2.4.1";"36";"E";"";"";"0"
"2023-04";"États-Unis";"";"Même jour";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335379";"3.2.5.1";"642";"C";"";"";"0"
"2023-04";"États-Unis";"";"Même jour";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335384";"3.2.6.1";"147";"D";"";"";"0"
"2023-04";"États-Unis";"";"Même jour";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335389";"3.2.7.1";"28";"E";"";"";"0"
"2023-04";"États-Unis";"";"Même jour";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335394";"3.2.8.1";"102";"E";"";"";"0"
"2023-04";"États-Unis";"";"Une nuit ou plus";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335319";"3.3.1.1";"3878";"A";"";"";"0"
"2023-04";"États-Unis";"";"Une nuit ou plus";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335366";"3.3.2.1";"2276";"B";"";"";"0"
"2023-04";"États-Unis";"";"Une nuit ou plus";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335371";"3.3.3.1";"781";"B";"";"";"0"
"2023-04";"États-Unis";"";"Une nuit ou plus";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335376";"3.3.4.1";"136";"E";"";"";"0"
"2023-04";"États-Unis";"";"Une nuit ou plus";"Magasinage, non routinier";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335381";"3.3.5.1";"41";"E";"";"";"0"
"2023-04";"États-Unis";"";"Une nuit ou plus";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335386";"3.3.6.1";"85";"D";"";"";"0"
"2023-04";"États-Unis";"";"Une nuit ou plus";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335391";"3.3.7.1";"355";"C";"";"";"0"
"2023-04";"États-Unis";"";"Une nuit ou plus";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335396";"3.3.8.1";"204";"D";"";"";"0"
"2023-04";"Outre-mer";"";"Total, toutes les durées";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335313";"4.1.1.1";"1968";"A";"";"";"0"
"2023-04";"Outre-mer";"";"Total, toutes les durées";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335330";"4.1.2.1";"1351";"A";"";"";"0"
"2023-04";"Outre-mer";"";"Total, toutes les durées";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335333";"4.1.3.1";"453";"B";"";"";"0"
"2023-04";"Outre-mer";"";"Total, toutes les durées";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335336";"4.1.4.1";"6";"E";"";"";"0"
"2023-04";"Outre-mer";"";"Total, toutes les durées";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335342";"4.1.6.1";"38";"E";"";"";"0"
"2023-04";"Outre-mer";"";"Total, toutes les durées";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335345";"4.1.7.1";"80";"D";"";"";"0"
"2023-04";"Outre-mer";"";"Total, toutes les durées";"Autres raisons d'affaires";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335348";"4.1.8.1";"40";"D";"";"";"0"
"2023-04";"Outre-mer";"";"Une nuit ou plus";"Total, toutes les raisons du voyage";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335320";"4.3.1.1";"1968";"A";"";"";"0"
"2023-04";"Outre-mer";"";"Une nuit ou plus";"Vacances, loisirs ou agrément";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335367";"4.3.2.1";"1351";"A";"";"";"0"
"2023-04";"Outre-mer";"";"Une nuit ou plus";"Visiter des amis ou de la parenté";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335372";"4.3.3.1";"453";"B";"";"";"0"
"2023-04";"Outre-mer";"";"Une nuit ou plus";"Conférence ou congrès (personnel)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335377";"4.3.4.1";"6";"E";"";"";"0"
"2023-04";"Outre-mer";"";"Une nuit ou plus";"Autres raisons personnelles";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335387";"4.3.6.1";"38";"E";"";"";"0"
"2023-04";"Outre-mer";"";"Une nuit ou plus";"Conférence ou congrès (pour les affaires)";"Nombre de voyages";"Nombre";"223";"milliers";"3";"v1064335392";"4.3.7.1";"80";"D";"";"";"0"
